OBJECTID,ID,ADDRESS,TERMINAL_NUMBER,LATITUDE,LONGITUDE,INSTALLED,LOCKED,INSTALL_DATE,REMOVAL_DATE,TEMPORARY_INSTALL,NUMBER_OF_BIKES,NUMBER_OF_EMPTY_DOCKS,X,Y,SE_ANNO_CAD_DATA,OWNER
328739543,174,15th St & N Scott St,31031,38.89054,-77.08095,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,5,392977.15386494,135858.28028852,,
328739544,175,Washington Blvd & 7th St N,31032,38.88081,-77.090792,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,0,11,392122.23367875,134778.97873842,,
328739545,176,Ballston Metro / Stuart St & 9th St N,31037,38.881044,-77.111768,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,12,11,390302.23781937,134806.97373735,,
328739546,177,Fairfax Dr & N Randolph St,31034,38.882629,-77.109366,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,7,390510.86258655,134982.66832544,,
328739547,178,Jefferson Memorial,31249,38.879819,-77.037413,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,12,396753.73375318,134665.71792817,,DC
328739548,179,Good Hope Rd & 14th St SE,31803,38.866611,-76.985238,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,8,401281.11228246,133198.96929326,,DC
328739549,180,Glebe Rd & 11th St N,31038,38.883921,-77.116817,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,4,7,389864.56068615,135126.89103108,,
328739550,181,Wilson Blvd & N Quincy St,31039,38.880012,-77.107854,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,8,7,390641.70793238,134692.00542591,,
328739551,182,GMU / Fairfax Dr & Kenmore St,31040,38.884616,-77.10108,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,8,3,391230.0410303,135202.41180552,,
328739552,183,Gallaudet / 8th St & Florida Ave NE,31508,38.90509,-76.9941,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,8,400511.75228339,137470.34907981,,DC
328739553,185,20th & L St NW,31250,38.903584,-77.044789,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,9,9,396115.02439795,137304.10738551,,DC
328739554,186,12th & L St NW,31251,38.903819,-77.0284,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,17,2,397536.60617,137329.6244241,,DC
328739555,187,21st St & Pennsylvania Ave NW,31252,38.901539,-77.046564,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,14,395960.94600021,137077.17295375,,DC
328739556,188,19th & K St NW,31253,38.902204,-77.04337,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,19,4,396238.03496422,137150.85682925,,DC
328739557,189,Prince St & Union St,31041,38.803124,-77.040363,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,14,396494.00267968,126152.15218226,,
328739558,190,Market Square / King St & Royal St,31042,38.804718,-77.043363,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,2,13,396233.50175862,126329.21564255,,
328739559,191,Saint Asaph St & Pendleton  St,31043,38.810743,-77.044664,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,4,396120.82449056,126998.08315733,,
328739560,192,King St & Patrick St,31044,38.805317,-77.049883,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,395667.21274018,126395.99762896,,
328739561,193,15th & K St NW,31254,38.902,-77.03353,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,21,6,397091.55982715,137127.85168549,,DC
328739562,194,Commerce St & Fayette St,31045,38.805648,-77.05293,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,14,1,395402.57471448,126432.8897394,,
328739563,195,Henry St & Pendleton St,31046,38.811456,-77.050276,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,9,7,395633.45246838,127077.48415181,,
328739564,196,Braddock Rd Metro,31047,38.814577,-77.052808,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,20,9,395413.7448307,127424.05927501,,
328739565,197,King St Metro South,31048,38.805763,-77.060627,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,18,394734.03270035,126446.07127699,,
328739566,198,24th & N St NW,31255,38.9066,-77.05152,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,395531.3698104,137639.21579131,,DC
328739567,199,10th & E St NW,31256,38.895914,-77.026064,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,3,397738.97843831,136452.04567026,,DC
328739568,200,22nd & I St NW / Foggy Bottom,31257,38.90088,-77.048911,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,2,12,395757.32337487,137004.12512577,,DC
328739569,201,Utah St & 11th St N,31049,38.883669,-77.113905,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,1,10,390117.18065021,135098.59783356,,
328739570,202,Barton St & 10th St N,31050,38.884961,-77.08777,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,4,7,392384.88706428,135239.51496366,,
328739571,203,Arlington Blvd & N Queen St,31051,38.889365,-77.077294,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,10,1,393294.22093326,135727.57124359,,
328739572,204,Lincoln Memorial,31258,38.888251,-77.049426,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,4,21,395711.89180633,135602.23051407,,DC
328739573,206,20th St & Virginia Ave NW,31259,38.894722,-77.045128,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,12,396085.13339566,136320.36909798,,DC
328739574,207,5th St & Massachusetts Ave NW,31265,38.90093,-77.018677,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,10,9,398379.90597158,137008.70467648,,DC
328739575,208,39th & Veazey St NW,31308,38.943837,-77.077078,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,393318.06595366,141774.40034915,,DC
328739576,209,Fessenden St & Wisconsin Ave NW,31309,38.954812,-77.082426,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,8,392855.54507199,142993.1290753,,DC
328739577,210,3rd & M St NE,31627,38.90547,-77.00213,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,14,8,399815.24973606,137512.51778395,,DC
328739578,211,Columbia Pike & S Courthouse Rd,31053,38.863833,-77.080319,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,8,393029.28804682,132893.55385171,,
328739579,212,Walter Reed Dr & 16th St S,31054,38.857803,-77.086733,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,5,392471.99507726,132224.68968124,,
328739580,213,28th St & S Meade St,31055,38.846222,-77.069275,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,3,393986.28914822,130937.82204983,,
328739581,214,18th St & Wyoming Ave NW,31114,38.918809,-77.041571,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,9,14,396394.92173743,138994.07565048,,DC
328739582,215,5th & Kennedy St NW,31403,38.956556,-77.019814,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,12,3,398282.61975004,143183.69002703,,DC
328739583,216,Georgia Ave & Emerson St NW,31405,38.949662,-77.027333,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,12,7,397630.68061866,142418.56148209,,DC
328739584,217,14th & Upshur St NW,31406,38.942475,-77.032678,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,12,7,397167.07187956,141620.89237034,,DC
328739585,218,14th St & Colorado Ave NW,31407,38.956432,-77.032947,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,15,4,397144.31085359,143170.25383441,,DC
328739586,219,Troy St & 26th St S,31056,38.847977,-77.075104,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,5,393480.43841302,131133.03943473,,
328739587,220,Four Mile Run Dr & S Shirlington Rd,31057,38.8444,-77.085931,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,8,3,392540.20426708,130736.796557,,
328739588,221,Columbia Pike & S Oakland St,31058,38.860789,-77.09586,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,4,6,391680.16396318,132556.94935025,,
328739589,222,Four Mile Run Dr & S Walter Reed Dr,31059,38.84736,-77.095431,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,0,391715.83915544,131066.19628707,,
328739590,223,S Arlington Mill Dr & Campbell Ave,31060,38.84232,-77.089555,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,10,5,392225.37311813,130506.2046103,,
328739591,224,Kenmore St & 24th St S,31061,38.848454,-77.084918,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,2,9,392628.5628703,131186.73644678,,
328739592,225,13th St & Eastern Ave,32006,38.987,-77.029417,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,397451.3679179,146563.48846577,,
328739593,226,Wisconsin Ave & O St NW,31312,38.90849,-77.063586,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,11,394484.96152307,137849.68097811,,DC
328739594,227,Roosevelt Island,31062,38.896553,-77.06714,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,12,1,394175.73602395,136524.79875716,,
328739595,228,Connecticut & Nebraska Ave NW,31310,38.955016,-77.069956,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,16,393936.42688566,143014.87282821,,DC
328739596,229,17th St & Massachusetts Ave NW,31267,38.908142,-77.038359,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,12,396672.97197532,137809.82841168,,DC
328739597,230,15th & Euclid St  NW,31117,38.92333,-77.0352,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,396947.614649,139495.71246314,,DC
328739598,231,8th & East Capitol St NE,31629,38.889988,-76.995193,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,4,400417.03628136,135793.90119809,,DC
328739599,232,New Jersey Ave & R St NW,31509,38.912659,-77.017669,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,15,0,398467.59465205,138310.70186081,,DC
328739600,233,15th & East Capitol St NE,31630,38.889908,-76.983326,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,8,3,401446.57181554,135785.14170208,,DC
328739601,234,8th & F St NE,31631,38.897274,-76.994749,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,16,400455.50943968,136602.70680593,,DC
328739602,235,18th St & Rhode Island Ave NE,31510,38.927095,-76.978924,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,401827.51926549,139913.2820472,,DC
328739603,236,15th & F St NE,31632,38.897195,-76.983575,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,10,9,401424.82399465,136594.05225642,,DC
328739604,237,12th & Irving St NE,31511,38.928644,-76.990955,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,400784.28320356,140085.0622346,,DC
328739605,239,Alabama & MLK Ave SE,31800,38.84323,-76.999376,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,8,3,400054.17124801,130603.40760852,,DC
328739606,240,Pleasant St & MLK Ave SE,31807,38.863897,-76.990037,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,8,400864.66651397,132897.63895866,,DC
328739607,241,Neal St & Trinidad Ave NE,31512,38.903732,-76.987211,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,9,401109.30924373,137319.66124122,,DC
328739608,242,12th & U St NW,31268,38.916787,-77.028139,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,24,2,397559.68883751,138769.17197864,,DC
328739609,243,S George Mason & Four Mile Run Dr,31063,38.852248,-77.105022,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,4,390883.88955688,131609.71253131,,
328739610,244,Gravelly Point,31064,38.865029,-77.039511,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,2,9,396570.98306025,133023.9941377,,
328739611,245,Pershing Dr & Wayne St,31065,38.880705,-77.08596,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,8,392541.48161705,134766.91705858,,
328739612,246,Columbia Pike & S Orme St,31066,38.867262,-77.072315,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,0,393724.23923893,133273.6172133,,
328739613,247,3rd St & Pennsylvania Ave SE,31269,38.887378,-77.001955,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,12,399830.38573816,135504.16169424,,DC
328739614,248,8th & D St NW,31270,38.894851,-77.02324,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,397983.92709424,136333.97809506,,DC
328739615,249,3rd & Elm St NW,31118,38.917622,-77.01597,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,8,7,398615.04270249,138861.60900002,,DC
328739616,250,Rhode Island Ave & V St NE,31513,38.918155,-77.004746,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,14,399588.4183945,138920.6660217,,DC
328739617,251,Constitution Ave & 2nd St NW/DOL,31271,38.892275,-77.013917,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,24,398792.6549073,136047.85718073,,DC
328739618,252,Washington & Independence Ave SW/HHS,31272,38.886978,-77.013769,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,20,398805.40570038,135459.84686256,,DC
328739619,253,Independence Ave & L'Enfant Plaza SW/DOE,31633,38.887312,-77.025762,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,10,5,397764.90711108,135497.14874174,,DC
328739620,254,Hamlin & 7th St NE,31514,38.927497,-76.997194,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,8,400243.30946072,139957.7002703,,DC
328739621,255,Columbia Pike & S Walter Reed Dr,31067,38.862478,-77.086599,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,9,392484.11792553,132743.63730167,,
328739622,256,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,31068,38.856319,-77.11153,YES,YES,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,0,0,390319.53509636,132062.29229881,,
328739623,257,Pershing Dr & N George Mason Dr,31069,38.871822,-77.107906,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,4,7,390636.1213437,133782.8595827,,
328739624,258,Fenton St & New York Ave,32001,38.985404,-77.023082,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,8,398000.17527578,146386.15892257,,
328739625,259,Bethesda Ave & Arlington Rd,32002,38.981103,-77.097426,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,15,4,391558.50228853,145912.95751583,,
328739626,260,Montgomery Ave & Waverly St,32003,38.983838,-77.09221,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,8,3,392010.75030162,146216.09966891,,
328739627,261,Fallsgrove Blvd & Fallsgrove Dr,32004,39.096312,-77.192672,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,14,383332.89363763,158715.52157619,,
328739628,262,Traville Gateway Dr & Gudelsky Dr,32005,39.093783,-77.202501,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,13,382482.01381244,158436.61187288,,
328739629,263,Norfolk Ave & Fairmont St,32000,38.988562,-77.096539,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,6,391636.2322207,146740.89768535,,
328739630,264,E Montgomery Ave & Maryland Ave,32007,39.084125,-77.151291,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,386910.31438669,157355.87132814,,
328739631,265,Cordell & Norfolk Ave,32008,38.98954,-77.098029,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,2,9,391507.26098283,146849.60289105,,
328739632,266,Frederick Ave & Horners Ln,32009,39.094772,-77.145213,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,5,387438.06215384,158536.96474703,,
328739633,267,Philadelphia & Maple Ave,32010,38.98128,-77.011336,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,12,399017.79198301,145928.16270611,,
328739634,268,Maple & Ritchie Ave,32011,38.983627,-77.006311,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,13,6,399453.20125046,146188.66055368,,
328739635,269,Silver Spring Metro / Colesville Rd & Wayne Ave,32012,38.994896,-77.029532,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,12,397441.68810088,147440.02631442,,
328739636,270,Montgomery & East Ln,32013,38.983525,-77.095367,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,1,10,391737.18561936,146181.63464028,,
328739637,271,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,32014,38.961763,-77.085998,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,12,392546.66110808,143765.03951761,,
328739638,272,14th & Belmont St NW,31119,38.921074,-77.031887,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,1,397234.815588,139245.17181709,,DC
328739639,273,3rd & Tingey St SE,31634,38.87501,-77.0024,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,9,9,399791.74179325,134131.220022,,DC
328739640,274,10th & Florida Ave NW,31120,38.920387,-77.025672,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,19,0,397773.74796634,139168.73911509,,DC
328739641,275,Potomac Ave & 8th St SE,31635,38.876737,-76.994468,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,12,400480.02354886,134322.94186107,,DC
328739642,276,Crabbs Branch Way & Redland Rd,32015,39.120045,-77.156985,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,4,11,386424.52768958,161344.27440776,,
328739643,277,Fallsgrove Dr & W Montgomery Ave,32016,39.099376,-77.188014,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,12,383736.53425668,159054.82333901,,
328739644,278,Monroe St & Monroe Pl,32017,39.083673,-77.149162,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,387094.43314867,157305.3907351,,
328739645,279,Needwood Rd & Eagles Head Ct,32018,39.123513,-77.15741,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,14,1,386388.43917458,161729.3311025,,
328739646,280,East West Hwy & Blair Mill Rd,32019,38.990249,-77.02935,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,8,397457.28862708,146924.15777926,,
328739647,281,Crabbs Branch Way & Calhoun Pl,32020,39.107709,-77.152072,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,386847.10375582,159974.10023058,,
328739648,282,47th & Elm St,32021,38.982456,-77.091991,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,8,392029.57027544,146062.66507911,,
328739649,283,Dennis Ave & Amherst Ave,32022,39.025387,-77.044563,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,9,6,396141.22801173,150825.37283059,,
328739650,284,Montgomery College / W Campus Dr & Mannakee St,32023,39.095661,-77.159048,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,18,386241.41121024,158637.64923132,,
328739651,285,Fenton St & Gist Ave,32024,38.989724,-77.023854,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,5,397933.4145005,146865.73881136,,
328739652,286,Carroll & Westmoreland Ave,32025,38.975,-77.01121,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,12,3,399028.62364911,145231.02061742,,
328739653,287,Carroll & Ethan Allen Ave,32026,38.977933,-77.006472,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,12,399439.20704805,145556.57211519,,
328739654,288,Battery Ln & Trolley Trail,32027,38.992375,-77.100104,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,9,391327.8386053,147164.51103503,,
328739655,289,Norfolk & Rugby Ave,32028,38.990639,-77.100239,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,6,391315.93174708,146971.81066443,,
328739656,290,Offutt Ln & Chevy Chase Dr,32029,38.977093,-77.094589,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,8,391803.8534602,145467.55036065,,
328739657,291,Broschart & Blackwell Rd,32030,39.102099,-77.200322,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,12,382672.5405711,159359.37466242,,
328739658,293,Fleet St & Ritchie Pkwy,32032,39.076331,-77.141378,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,8,387766.64569552,156489.26883494,,
328739659,294,Piccard & W Gude Dr,32033,39.102212,-77.177091,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,16,384681.99807835,159367.76528288,,
328739660,295,Silver Spring Transit Center - Top Level,32034,38.994035,-77.030371,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,2,13,397368.97502075,147344.47051738,,
328739661,296,Georgia Ave & Spring St,32035,38.999388,-77.031555,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,2,9,397266.61108519,147938.74232081,,
328739662,297,Fenton St & Ellsworth Dr,32036,38.997033,-77.025608,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,9,397781.68474404,147677.15218341,,
328739663,298,King Farm Blvd & Pleasant Dr,32037,39.114688,-77.171487,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,2,16,385169.33354228,160751.83427443,,
328739664,299,King Farm Blvd & Piccard Dr,32038,39.110314,-77.182669,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,4,384201.31311065,160268.14020717,,
328739665,301,Calvert St & Woodley Pl NW,31121,38.923583,-77.050046,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,18,1,395660.25194765,139524.3986898,,DC
328739666,302,New Jersey Ave & N St NW/Dunbar HS,31636,38.907333,-77.01536,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,9,10,398667.75120975,137719.43588133,,DC
328739667,303,Nannie Helen Burroughs Ave & 49th St NE,31710,38.898536,-76.931862,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,5,405910.67420774,136744.99164114,,DC
328739668,304,Deanwood Rec Center,31711,38.908473,-76.933099,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,4,10,405802.5614741,137847.99932996,,DC
328739669,305,Hains Point/Buckeye & Ohio Dr SW,31273,38.878433,-77.03023,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,12,397376.94021436,134511.63048068,,DC
328739670,306,Arlington Blvd & Fillmore St,31070,38.873755,-77.089233,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,6,392256.73815346,133995.68730513,,
328739671,307,Eads St & 12th St S,31071,38.862753,-77.05428,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,12,4,395289.08481316,132771.99996419,,
328739672,308,Old Georgetown Rd & Southwick St,32039,38.999634,-77.109647,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,1,18,390502.08229336,147971.28240078,,
328739673,309,Friendship Blvd & Willard Ave,32040,38.96115,-77.088659,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,4,15,392315.96955553,143697.21146898,,
328739674,310,North Capitol St & G Pl NE,31637,38.899703,-77.008911,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,13,5,399227.02220444,136872.3698297,,DC
328739675,311,31st St & S Woodrow St,31072,38.837666,-77.09482,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,6,391767.76100852,129990.04042841,,
328739676,312,Washington Blvd & Walter Reed Dr,31073,38.873219,-77.082104,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,9,6,392875.30889503,133935.6067688,,
328739677,313,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,31074,38.869418,-77.095596,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,3,391704.07999902,133514.80715931,,
328739678,314,Connecticut Ave & Tilden St NW,31313,38.941139,-77.061977,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,9,6,394626.976355,141473.90137718,,DC
328739679,315,Medical Center Dr & Key West Ave,32041,39.103091,-77.196442,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,1,14,383008.38939989,159468.76971438,,
328739680,316,Shady Grove Hospital,32042,39.097636,-77.196636,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,15,382990.30463098,158863.23308023,,
328739681,317,Veterans Pl & Pershing Dr,32043,38.997445,-77.023894,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,9,2,397930.17345122,147722.84809045,,
328739682,318,Rockville Metro East,32044,39.085394,-77.145803,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,10,387385.36031083,157495.97307419,,
328739683,319,1st & H St NW,31638,38.900358,-77.012108,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,398949.71056005,136945.11200625,,DC
328739684,320,Fort Totten Metro,31515,38.952369,-77.002721,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,3,15,399764.14322203,142718.71185822,,DC
328739685,321,Takoma Metro,31408,38.975219,-77.016855,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,10,8,398539.47386044,145255.40691126,,DC
328739686,322,Rhode Island Ave Metro,31516,38.920682,-76.995876,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,10,9,400357.62798091,139201.18164889,,DC
328739687,323,Rolfe St & 9th St S,31075,38.866471,-77.076131,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,5,393392.99961931,133186.07966769,,
328739688,324,Shirlington Transit Center / Quincy St & Randolph St,31076,38.839912,-77.087083,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,5,10,392439.72224526,130238.69248395,,
