duration,member,start_hour,dc
710,1,12,1
1553,0,16,1
358,1,22,1
423,1,19,1
695,1,15,1
490,1,9,1
1608,1,18,1
3103,1,9,1
957,1,11,0
864,1,7,1
189,1,16,1
735,1,11,1
314,1,21,1
946,1,23,1
80,0,20,1
1586,1,10,1
1202,1,19,1
723,1,18,1
3502,1,14,1
1193,1,15,1
812,1,18,1
579,1,7,1
2354,0,12,1
654,1,20,1
1256,0,17,1
1212,1,14,1
622,1,18,1
395,1,17,1
759,0,20,1
2831,0,15,1
1639,0,16,1
557,1,13,1
495,1,17,1
308,1,14,1
692,1,14,1
674,1,7,1
851,1,20,1
488,1,9,1
154,1,12,0
1195,1,15,1
1962,1,18,1
681,1,11,1
684,1,9,1
9696,0,13,1
595,1,18,1
341,1,13,1
1334,1,15,1
674,1,6,1
976,1,8,1
1782,0,17,1
1274,1,18,1
278,1,16,1
787,1,8,1
5095,0,14,1
567,1,21,0
378,1,18,1
796,1,9,0
1830,1,16,0
454,1,20,1
316,1,11,1
521,1,18,1
1298,1,16,1
659,1,16,0
443,1,11,1
622,1,22,0
1295,1,16,1
959,1,17,1
850,1,16,1
514,1,13,1
809,1,19,0
1677,0,15,1
3187,0,15,1
434,1,7,1
2169,0,17,1
1671,0,14,1
888,0,15,1
500,1,17,0
631,1,9,1
1021,1,10,1
1264,1,7,1
1415,1,17,1
369,1,17,1
860,1,7,0
944,1,7,1
1679,1,16,1
502,1,9,1
1159,1,12,1
734,0,10,1
434,1,17,0
569,1,17,1
509,1,17,1
1246,1,9,1
1038,0,19,1
564,1,8,1
1402,1,18,1
398,1,6,1
1258,0,13,1
454,1,17,1
723,1,10,0
591,1,21,1
243,1,8,1
570,1,20,1
2764,0,20,1
1348,1,1,1
953,1,17,1
1502,1,8,1
2214,1,15,1
417,1,8,1
402,1,19,1
214,1,13,1
487,1,20,1
544,1,17,1
871,1,17,1
1508,1,7,1
274,1,18,1
193,1,19,1
1427,0,16,0
502,1,9,0
833,1,12,1
883,1,8,1
696,1,8,1
330,1,6,1
2137,1,13,1
896,1,11,1
1063,1,9,1
899,1,2,1
432,1,9,1
910,1,18,1
770,1,8,1
1069,1,11,0
1007,1,11,1
517,1,17,1
1623,0,18,1
209,1,17,0
1278,0,16,0
586,1,18,1
416,1,13,1
369,1,7,1
1358,1,7,1
330,1,17,1
962,1,14,1
302,1,15,1
299,1,7,1
237,1,16,1
245,1,20,1
508,1,9,1
974,0,11,1
779,1,18,1
146,1,12,1
652,1,9,1
416,1,18,1
744,1,19,1
177,1,18,0
581,1,17,1
338,1,8,1
694,1,15,1
395,1,15,1
1224,1,7,1
894,1,12,1
852,1,8,1
210,1,12,1
435,1,7,1
100,1,11,1
329,1,12,1
839,1,20,1
681,1,17,0
359,1,15,1
1489,0,10,1
1395,1,22,1
425,1,18,1
252,1,19,1
2037,1,18,1
973,1,16,1
451,1,16,1
3552,0,20,1
895,0,10,1
1272,1,16,1
1273,1,23,1
163,1,8,1
534,0,7,1
228,1,21,1
132,0,10,1
683,1,1,1
1160,0,6,1
514,1,12,1
74,1,10,1
470,1,7,1
934,1,13,1
5946,0,21,1
1456,1,16,1
678,1,17,1
450,1,12,1
276,1,17,0
422,1,17,1
157,1,9,1
821,1,8,1
686,1,15,1
973,1,16,1
507,1,18,1
1074,1,13,1
488,1,11,1
247,1,7,0
827,1,14,1
1021,0,2,1
1638,0,18,1
700,1,23,1
5296,0,11,1
177,0,1,0
180,1,11,0
1694,0,10,0
1038,1,13,1
184,1,6,1
677,1,12,1
1269,1,7,0
228,1,11,1
335,0,22,1
409,1,18,0
679,1,23,1
64766,1,11,1
1157,1,8,1
678,1,12,1
390,1,8,1
1298,1,12,1
1098,1,16,1
267,1,17,0
842,1,12,1
333,1,15,1
306,1,16,1
323,1,9,0
765,1,8,1
11338,0,15,1
782,1,19,1
1065,0,12,1
581,1,18,0
243,1,8,0
1294,1,7,1
774,1,19,1
1084,1,15,1
689,1,13,1
8940,0,9,1
511,1,11,1
1391,0,15,0
703,0,16,1
522,1,7,1
200,1,16,1
799,1,16,1
1017,1,20,1
407,1,16,1
999,1,17,1
366,1,16,1
2055,0,11,1
370,1,18,1
1083,1,18,1
270,1,11,1
237,1,18,0
913,1,17,1
746,1,8,1
1534,0,11,1
866,1,8,1
1330,0,15,0
186,1,7,1
315,1,18,1
1680,1,18,0
3301,1,14,1
2208,0,15,1
2781,0,17,1
1540,0,13,1
815,1,8,1
372,1,12,1
867,0,17,1
697,1,5,1
1523,0,13,0
1405,1,9,1
776,1,10,1
777,1,8,1
358,1,19,0
582,1,8,1
97,1,12,1
521,1,20,1
1802,0,18,1
855,1,17,1
1786,1,17,1
691,1,8,1
1036,1,11,1
2469,1,16,0
1472,1,19,1
1331,1,18,1
962,1,18,0
520,1,17,1
821,1,13,1
1018,0,14,1
422,1,17,1
747,1,0,1
1367,1,16,1
1026,0,10,1
827,1,19,1
1309,0,12,1
683,1,19,1
247,1,16,1
1872,0,14,1
1254,1,8,1
649,1,17,1
3221,1,15,1
9655,0,12,1
220,1,18,1
126,1,19,1
2758,0,14,1
1178,0,12,1
1434,1,7,1
314,1,16,1
408,1,8,1
1087,1,14,1
1565,1,22,0
530,1,18,1
7005,0,13,0
1371,1,13,1
6867,0,21,1
614,1,17,0
917,1,9,1
5853,1,7,1
3794,1,12,1
1174,1,17,1
1601,0,17,1
1376,0,15,1
304,1,8,0
254,1,15,1
371,1,8,1
221,1,18,1
219,1,20,0
1372,1,18,1
462,1,16,1
1107,1,13,1
425,1,9,1
729,0,15,1
222,1,16,0
158,1,9,1
443,1,17,1
1449,1,14,1
87,1,12,1
720,0,10,1
306,1,12,0
1002,1,17,1
1115,1,14,1
3952,0,15,1
116,1,8,1
195,1,15,1
360,1,11,1
164,1,18,1
351,1,17,1
1840,0,21,1
970,1,7,1
2406,0,12,1
563,1,18,1
516,0,21,1
1424,1,8,1
446,1,8,0
3243,1,18,0
392,1,14,1
1800,1,15,1
1079,1,12,1
667,1,19,1
1138,1,19,1
888,1,7,1
378,1,16,1
4714,1,17,0
1701,1,18,1
7282,0,16,1
801,1,16,1
81,1,8,1
943,1,20,1
1563,0,21,1
289,1,20,1
2132,1,23,1
331,1,21,1
245,1,18,1
198,1,7,1
649,1,12,1
156,1,7,1
3351,0,9,1
617,1,17,1
484,1,17,0
224,1,12,0
1286,1,12,1
651,1,16,1
1210,1,19,1
2057,1,13,0
491,0,17,1
601,1,12,1
857,1,7,1
351,1,22,1
681,1,19,1
562,1,8,1
1201,1,8,1
424,1,8,1
1042,1,11,1
566,1,15,0
319,1,12,1
196,1,10,1
623,0,23,1
833,1,16,0
1602,1,16,1
636,1,8,1
1595,0,17,1
255,1,6,1
800,1,20,1
1320,0,15,1
638,1,17,1
1676,0,13,1
1406,0,18,1
1547,0,0,1
804,0,12,1
1585,1,19,1
668,1,20,1
784,1,18,1
1760,0,23,1
1883,1,8,0
510,1,17,1
102,1,14,1
4055,0,13,1
1631,1,10,1
272,1,17,1
674,1,13,1
3670,0,19,1
630,1,17,1
451,1,19,1
325,1,18,1
121,1,18,1
779,1,20,1
4120,0,17,1
77483,1,19,1
988,1,18,1
658,1,8,1
654,0,17,1
420,1,17,1
375,1,13,1
723,1,9,1
484,1,5,0
120,1,18,0
1897,0,17,1
716,1,20,0
211,1,17,0
196,1,17,1
1647,1,18,1
547,1,8,1
1317,1,18,1
1608,1,13,0
424,1,20,1
651,1,10,1
468,1,8,1
573,1,21,1
640,1,6,1
883,0,15,1
366,1,14,1
1150,1,6,1
812,0,20,1
782,1,11,1
610,1,8,1
572,1,18,1
325,1,0,1
889,1,15,1
1557,1,9,1
1698,1,15,1
676,1,15,1
720,1,8,1
2098,0,13,0
665,1,16,1
2781,1,8,0
3555,0,20,1
1556,1,17,1
762,1,21,1
184,1,18,1
580,0,14,1
848,1,23,1
1237,1,19,1
694,1,10,1
1210,1,8,1
863,1,23,1
1283,0,14,1
680,1,7,1
1112,1,15,1
261,1,9,1
902,0,12,1
403,1,8,1
273,1,18,1
326,1,19,1
1012,0,20,0
957,1,12,1
645,1,16,1
797,1,7,1
274,1,12,1
429,1,9,1
632,1,10,1
754,1,15,0
889,1,16,1
1678,1,0,1
811,1,11,0
839,1,9,1
655,0,13,1
766,1,16,1
1113,1,22,1
462,1,14,1
275,1,18,1
4764,0,13,1
2028,1,14,0
698,1,21,1
396,1,18,1
5489,0,13,1
2226,0,2,1
585,1,0,0
1204,1,18,1
698,1,10,1
92,1,9,1
396,1,15,1
639,1,5,1
709,1,8,1
862,0,10,1
136,1,11,0
1395,1,15,1
739,1,8,1
236,1,19,1
1615,0,19,1
1108,1,7,1
901,0,23,1
1348,0,15,1
589,0,13,1
542,1,20,1
1774,0,2,1
751,1,1,1
1219,1,7,1
823,1,15,1
1083,1,18,1
605,1,17,1
1135,0,13,0
763,1,14,1
330,1,10,1
309,1,17,1
1418,1,20,0
938,0,13,0
397,1,1,1
405,1,21,1
774,1,7,1
1047,1,15,1
768,1,9,1
3430,0,14,1
389,1,14,1
495,1,11,0
753,1,17,1
873,0,20,1
255,1,7,1
231,1,8,1
282,1,17,1
871,0,8,1
879,1,8,1
343,1,20,1
834,1,9,0
160,1,9,1
297,1,21,1
540,1,12,1
2023,1,16,1
1018,0,18,1
335,1,19,1
996,1,16,1
723,1,19,1
1119,0,11,1
1522,1,7,0
1856,0,12,1
662,1,8,1
367,1,12,1
363,1,17,1
653,1,18,1
1644,1,8,1
324,1,15,1
423,1,14,1
775,1,16,1
1090,1,9,1
5080,0,12,1
1069,1,20,1
1330,0,17,0
563,1,10,1
202,1,8,1
493,1,9,1
2889,0,18,1
512,1,13,1
560,1,11,1
462,1,18,1
302,1,18,1
255,1,13,1
117,1,21,0
386,1,13,1
203,1,7,1
179,1,19,1
685,1,21,1
1016,1,16,1
998,0,15,1
1556,0,2,1
1395,1,19,1
852,1,7,1
1697,0,16,1
318,1,11,1
350,0,16,1
286,1,10,1
268,1,12,1
170,1,14,1
493,1,16,0
646,1,12,1
1225,1,16,1
1014,1,12,0
1294,1,10,1
1353,1,7,1
461,1,17,1
981,1,9,1
251,1,18,1
2714,0,23,1
1283,1,9,1
365,1,8,0
2391,0,15,1
363,1,10,1
767,1,7,0
951,1,8,1
460,1,9,1
511,1,17,0
1552,1,15,1
1577,1,23,1
1249,0,14,1
2208,0,13,0
652,1,19,1
1789,1,10,1
753,1,16,1
201,1,22,1
1292,1,8,1
789,1,21,1
5416,0,16,1
962,1,20,1
1054,0,19,1
772,1,16,1
380,1,18,1
355,1,8,1
313,1,14,1
302,1,13,1
582,1,15,1
442,1,19,1
588,1,8,0
599,1,15,1
1478,1,13,1
435,1,10,1
6929,0,11,1
283,1,14,1
552,0,7,1
361,1,9,1
1659,0,11,1
1516,1,18,1
973,0,22,1
3062,0,12,0
910,1,8,1
629,1,8,0
673,1,17,1
579,1,17,1
885,1,18,1
349,1,0,1
377,1,18,1
623,1,9,1
1090,1,14,1
1246,1,14,1
1209,1,17,1
401,1,19,1
4401,0,3,1
1336,1,15,1
436,1,19,1
747,1,14,1
1547,1,7,0
686,1,11,1
1537,1,16,1
1066,1,11,0
431,0,14,1
468,1,8,1
515,0,14,1
786,1,8,1
2195,1,15,1
274,1,7,1
597,1,9,1
175,1,10,1
1276,1,8,1
187,1,15,0
1203,1,17,1
1639,0,20,1
448,1,22,1
734,1,6,1
22626,0,0,1
1633,1,20,1
129,1,18,1
350,1,9,1
919,0,11,1
903,1,8,1
619,1,17,0
4121,1,7,1
7482,0,12,1
947,1,18,1
117,1,21,1
1011,1,16,1
947,0,17,1
635,1,14,1
926,1,8,1
322,1,16,1
503,1,17,1
274,1,22,1
1349,1,13,1
742,1,21,1
157,1,17,1
214,1,19,1
392,1,19,1
483,1,17,1
681,1,7,1
499,1,9,1
761,1,17,1
1661,0,18,1
207,1,19,1
351,1,21,1
5909,0,18,1
878,1,21,1
726,1,10,0
212,1,17,1
1264,1,8,1
723,1,16,1
352,1,11,1
650,1,7,1
2803,0,17,0
349,0,19,1
1327,0,17,1
391,1,13,1
271,1,19,1
381,1,12,1
1122,1,12,1
810,1,9,1
1194,1,17,1
548,1,14,1
1303,1,10,1
1223,0,15,0
1653,0,23,1
1301,1,9,1
420,1,14,1
367,1,12,1
1213,1,15,1
667,1,22,1
135,1,22,1
2359,1,15,1
1770,0,11,1
373,1,18,1
5905,0,11,1
228,1,8,1
422,1,8,1
102,1,6,1
531,1,18,1
1119,1,15,1
566,1,10,1
391,1,8,1
1151,1,21,1
893,1,11,0
718,1,18,1
322,1,17,0
160,1,17,1
265,1,6,1
262,1,23,1
166,1,9,1
408,1,7,1
715,1,9,1
527,0,13,1
1526,1,9,1
707,1,17,1
1053,1,18,1
2364,0,20,1
1372,1,15,1
592,1,7,0
987,1,16,1
638,1,18,1
818,0,12,1
349,1,13,1
855,1,13,1
591,1,19,1
441,1,16,0
592,1,19,1
1412,1,22,1
1692,1,15,1
1507,1,14,1
875,1,17,1
290,1,15,0
207,1,13,1
7596,0,15,1
735,1,18,1
818,1,19,1
304,1,22,1
270,1,14,1
1562,1,19,1
298,1,17,1
152,1,12,0
197,1,20,0
241,1,15,0
1116,1,11,1
213,1,18,1
449,1,15,1
302,1,8,0
1978,0,18,1
1160,1,6,1
1489,1,20,1
1322,0,16,1
641,0,15,1
1278,1,17,1
3964,0,17,1
648,1,14,1
1004,1,6,1
8203,0,15,1
139,1,9,1
803,0,14,1
304,1,20,1
391,1,13,1
1374,0,17,1
349,1,1,1
1723,0,17,1
1122,1,18,1
417,1,19,1
579,1,17,1
2224,0,18,0
1519,1,16,1
672,1,11,0
524,1,19,1
120,1,20,1
506,1,17,1
150,1,13,1
406,1,18,1
181,1,22,0
156,1,5,1
1039,1,20,1
1408,0,11,1
186,1,7,1
614,1,15,1
445,1,19,0
185,1,8,1
901,1,0,1
2094,0,1,1
203,1,20,1
871,1,14,1
421,1,17,1
1623,1,8,1
616,1,18,1
1034,1,15,0
291,1,18,1
64,1,13,1
801,1,17,1
226,1,6,1
341,1,6,1
94,1,8,1
1468,1,21,1
127,1,17,0
1703,1,9,1
1411,0,13,1
566,1,13,1
668,1,5,1
464,1,16,1
695,1,5,1
735,0,20,1
2134,0,15,1
630,1,17,1
1255,1,21,1
1110,1,8,1
1768,1,16,0
320,1,20,1
484,1,16,1
337,1,14,1
432,1,10,1
433,1,16,1
536,1,17,1
2751,1,8,1
926,1,17,1
827,1,13,1
221,1,19,1
2120,0,14,1
354,1,9,0
211,1,13,1
3651,0,18,0
1352,1,21,1
935,1,16,1
257,1,18,1
472,1,16,1
398,1,11,1
601,1,18,1
274,1,17,0
1636,1,19,1
306,1,21,1
594,1,17,0
1065,1,9,1
283,1,18,1
646,1,18,1
2098,0,13,1
128,1,16,0
196,1,18,1
1112,0,11,1
1646,1,13,1
1447,0,19,1
1165,0,19,1
1374,1,17,1
504,1,9,1
226,1,19,1
220,1,16,1
561,1,14,1
600,1,19,1
1215,0,10,1
266,1,7,1
4086,0,19,1
451,1,12,1
679,1,10,1
1482,1,17,1
998,0,16,1
1275,0,11,1
791,1,17,1
466,1,10,1
608,1,20,1
997,0,14,1
296,1,19,1
731,1,12,1
234,1,19,0
292,1,17,1
562,1,18,1
464,1,16,1
1287,1,14,1
1073,1,23,1
4885,0,17,1
924,1,7,1
879,1,16,1
720,1,16,1
587,1,18,1
489,1,16,1
1671,0,14,1
352,0,18,1
452,1,8,1
315,0,8,1
1103,1,16,1
111,0,22,1
694,1,22,1
205,1,19,1
1427,0,18,1
1692,0,17,1
787,1,19,1
370,0,11,0
972,1,8,1
269,1,11,1
710,1,19,1
637,1,17,1
1055,1,20,1
446,1,15,1
832,1,11,1
648,1,16,1
874,1,12,1
1366,0,12,1
589,1,9,1
62519,1,17,1
520,1,9,1
539,1,19,1
1587,1,14,1
646,1,8,1
806,1,17,1
556,1,22,1
1192,0,16,1
263,1,8,0
283,0,10,1
859,1,10,1
1210,1,14,1
598,1,14,1
852,1,19,1
1048,0,23,1
680,1,7,1
553,1,13,1
839,1,13,1
1077,0,17,1
270,1,9,0
1281,0,14,1
802,1,19,1
1542,1,20,1
2204,0,15,1
870,1,8,1
571,1,8,1
407,1,19,1
3232,0,17,1
990,1,9,1
1060,1,8,1
1079,1,19,1
307,1,8,1
685,1,8,1
586,1,15,0
314,1,6,0
437,1,19,1
810,1,21,1
693,1,6,1
1435,1,18,1
191,1,8,1
3085,1,10,1
1658,1,15,1
170,1,19,1
1393,1,16,1
870,1,19,1
658,1,22,1
829,1,17,1
266,1,19,0
449,1,15,1
1505,0,17,1
303,1,12,1
1045,1,15,1
666,1,7,1
11023,1,13,1
1678,1,14,1
174,1,10,1
258,1,16,1
4643,0,12,1
633,1,9,1
598,1,8,1
341,1,18,1
550,1,12,1
320,1,13,1
210,1,9,0
1626,1,19,1
3851,0,18,1
2088,1,17,0
1346,0,12,0
107,1,17,1
805,0,15,1
363,1,8,1
434,1,12,1
942,1,13,1
573,1,16,0
551,1,16,1
2076,1,11,1
183,1,22,1
1720,1,16,1
635,1,18,1
277,1,17,1
130,1,14,0
859,1,18,1
162,1,19,1
413,1,11,1
344,1,9,1
597,1,17,1
302,1,11,1
939,1,16,1
254,1,11,1
1446,0,11,0
879,1,9,1
384,1,6,1
272,1,22,1
647,1,16,1
666,1,9,1
342,1,19,1
5746,0,12,1
813,1,9,1
7315,1,14,1
655,1,22,1
849,1,7,1
1203,1,14,1
1436,1,13,1
695,1,23,1
841,1,6,1
887,1,15,1
1574,0,18,1
293,1,19,1
1695,0,17,1
3066,0,12,1
513,1,17,1
215,1,21,1
760,1,17,1
198,1,11,1
249,1,19,1
1196,1,10,1
585,1,16,0
200,1,14,1
586,1,17,1
469,1,17,1
1061,1,17,1
892,1,19,1
443,1,1,1
1426,1,18,1
1210,1,7,1
542,1,16,1
1546,0,16,1
486,1,15,1
2098,1,13,1
528,1,17,1
334,1,8,1
937,1,16,1
752,1,10,1
418,1,21,1
738,1,17,1
798,1,7,1
1354,1,18,1
1299,1,10,1
308,1,11,1
767,1,18,1
453,1,18,1
783,1,11,1
311,1,23,1
396,1,14,1
797,1,17,1
1007,0,13,1
790,1,12,1
422,0,19,0
1029,1,20,1
1556,1,19,1
1787,0,20,1
391,1,17,1
790,1,11,1
1357,1,13,1
7299,1,20,0
769,1,17,1
1162,1,9,1
126,1,22,1
1190,0,15,0
1167,0,10,1
567,1,7,1
822,1,14,1
287,1,15,1
330,1,7,1
192,1,12,0
1417,1,12,1
565,0,16,1
240,1,18,0
205,1,17,1
2182,1,21,1
510,1,6,1
606,1,20,1
609,1,22,1
7047,0,19,1
451,1,8,1
2304,1,14,1
452,1,16,0
458,1,15,1
952,1,6,1
782,1,8,1
1067,1,6,1
876,1,20,1
377,1,19,1
1340,0,9,1
477,1,8,1
493,1,7,1
983,1,16,1
246,1,7,0
272,1,22,1
962,1,18,0
2082,1,16,1
1269,0,12,1
994,0,20,1
425,1,16,1
503,1,10,1
681,1,15,1
201,1,11,1
248,1,19,1
370,1,2,1
676,1,12,0
912,0,14,1
602,1,17,1
5972,0,15,1
762,1,7,1
338,1,17,1
2461,1,8,1
4264,0,12,0
622,1,21,1
820,1,7,1
93,1,10,1
1926,1,15,1
571,1,17,1
720,1,20,1
1085,0,15,1
1009,1,13,0
626,1,18,1
2036,0,16,1
1915,1,14,1
818,1,16,0
590,1,22,1
1212,1,7,1
3327,0,19,1
1724,1,21,1
731,1,16,1
6276,0,15,1
2499,0,14,1
938,1,19,1
1781,1,22,1
696,1,8,1
1527,0,21,1
729,0,12,1
1036,1,14,1
152,1,16,1
1072,1,7,1
394,1,8,1
913,0,21,1
2006,0,16,1
282,1,11,1
511,1,8,1
3068,0,13,1
200,1,8,1
302,1,19,0
328,1,23,1
169,1,9,1
409,1,18,1
922,1,17,1
185,1,13,0
396,1,8,1
633,1,0,1
451,1,0,1
2064,0,15,1
1484,0,14,1
448,1,8,1
2281,1,10,1
172,1,10,1
1197,0,12,1
359,1,7,1
260,1,15,1
942,1,13,1
831,1,17,1
2127,1,12,0
575,1,10,1
991,1,14,1
171,1,15,1
284,1,8,0
405,1,12,1
421,1,17,1
1027,1,8,1
755,1,18,1
1023,1,17,1
363,1,4,1
990,1,12,1
786,1,10,1
408,1,7,1
346,1,19,1
421,1,17,1
660,1,15,1
4829,0,14,0
346,1,16,0
418,1,10,1
1407,1,8,1
893,1,20,1
1183,1,19,1
395,1,12,1
558,1,7,1
1231,0,10,1
806,1,14,1
224,1,17,0
521,1,12,1
204,1,20,1
609,1,16,0
1302,1,8,1
346,1,9,1
230,1,19,1
427,1,7,1
1622,1,16,1
313,1,9,1
1284,1,19,1
6394,0,17,1
945,1,2,1
505,1,13,1
184,1,8,1
902,1,8,1
737,0,14,1
428,1,7,1
1409,1,16,1
157,1,18,1
2354,0,10,1
413,1,15,1
164,1,6,1
1620,1,11,1
158,1,12,1
817,1,13,1
444,1,8,0
654,1,6,1
668,1,6,1
1068,1,13,0
344,1,13,1
730,1,19,1
491,1,17,1
443,1,10,1
2010,0,12,0
383,1,12,1
1619,1,20,1
543,1,7,1
3031,1,13,1
2780,0,10,1
652,1,13,1
559,1,7,0
1047,1,23,1
93,1,3,1
621,0,14,1
1375,1,12,1
618,1,6,1
403,1,8,1
1779,1,11,1
3086,0,15,1
194,1,8,1
1148,1,18,1
325,1,17,1
2859,0,15,1
215,1,14,1
1291,1,12,1
1443,1,9,0
405,1,10,1
794,0,14,0
368,1,8,0
761,1,20,1
683,1,22,1
1639,0,15,1
1141,1,20,1
465,1,10,1
215,1,6,1
203,1,12,0
317,1,8,1
1383,1,13,0
486,1,15,1
500,1,13,1
97,1,20,1
600,1,17,0
827,1,21,1
544,1,9,0
385,1,10,1
2225,0,10,1
238,1,14,1
209,1,11,1
5955,0,14,1
1227,0,19,1
1802,1,8,1
1270,0,12,1
488,1,17,1
429,1,19,1
254,1,18,1
11789,1,14,1
928,0,13,0
264,1,18,1
3025,0,11,1
313,1,18,0
628,1,17,1
410,1,13,1
10393,1,20,1
300,1,14,0
2325,1,8,0
1929,0,11,0
328,1,17,1
1363,1,8,1
1275,0,11,1
701,1,10,1
151,1,18,0
175,1,16,1
157,1,16,1
1750,0,21,1
1227,0,11,0
899,1,17,1
900,1,11,1
467,1,8,1
459,1,19,1
416,1,7,1
1537,1,20,1
1735,1,19,1
591,1,16,1
375,1,18,1
579,1,18,1
826,1,8,0
231,1,20,0
3389,0,16,1
344,1,20,1
631,1,21,1
541,1,18,1
455,0,15,1
855,1,20,1
329,1,11,1
2458,0,12,0
357,1,8,1
1030,0,15,1
371,1,8,1
940,1,17,1
972,1,20,1
1230,1,20,1
623,1,1,1
1236,0,13,0
976,1,18,1
128,1,11,0
997,1,12,1
439,1,7,1
703,1,11,1
935,0,15,1
1134,1,12,1
254,1,17,1
947,1,7,1
259,1,6,0
431,1,15,1
464,1,8,1
534,1,10,1
144,1,10,0
412,1,17,1
212,1,5,1
919,1,19,1
793,0,22,1
475,1,7,1
146,1,9,1
489,1,7,1
477,1,19,1
560,1,18,1
252,1,8,1
1258,1,8,0
326,1,13,1
276,1,8,1
793,1,20,1
266,1,14,1
4168,0,23,1
379,1,11,0
697,1,8,1
287,1,19,1
1237,1,20,1
6537,0,4,0
873,1,20,1
93,1,18,1
662,1,16,1
557,1,14,1
437,1,21,1
938,1,19,0
1320,1,9,1
2484,0,12,1
3289,0,16,1
509,1,18,1
218,1,7,1
308,1,11,1
2074,1,14,1
601,1,13,1
223,1,8,1
1858,0,15,1
297,1,19,1
883,1,8,1
3279,0,18,1
714,1,10,1
334,1,22,1
4961,0,13,1
236,1,12,1
1298,1,11,1
10753,0,11,1
1867,1,17,1
246,1,17,1
725,1,8,1
2118,0,18,1
931,0,16,1
668,0,8,1
1208,1,8,1
326,1,23,1
245,1,17,1
713,1,14,1
538,1,15,1
3577,0,12,1
2208,1,7,1
240,1,20,1
1631,0,17,1
632,1,11,1
411,1,14,1
1189,1,18,1
243,1,23,1
1064,1,13,1
11075,1,14,1
4464,0,11,1
1249,0,10,1
1585,1,8,1
3964,1,11,1
1051,0,1,1
911,0,13,1
1811,1,18,1
419,1,15,1
1226,0,15,1
233,1,12,1
501,1,21,0
669,1,21,1
1472,0,10,1
212,1,22,1
4187,0,23,0
770,1,17,1
181,1,13,1
758,1,19,1
754,1,17,1
185,1,19,1
605,1,15,1
352,1,8,1
1918,0,23,1
392,1,9,0
1316,0,12,1
311,1,11,1
603,1,6,1
227,1,8,0
1705,0,9,1
772,1,18,1
1771,0,14,0
899,1,18,1
2031,0,14,1
424,1,9,1
211,1,22,0
809,0,9,1
686,1,14,1
1168,1,18,1
398,1,8,1
1276,0,16,1
1035,1,17,1
1890,0,14,1
234,1,13,1
277,1,9,1
1657,0,11,1
522,0,7,1
352,1,18,1
228,1,17,1
784,1,10,1
516,0,14,1
1909,0,16,1
7294,0,18,0
980,1,20,1
758,1,18,1
406,1,22,1
1172,1,14,1
1668,0,22,1
469,1,9,1
602,1,13,1
337,1,18,1
338,1,12,0
658,1,8,1
1622,1,8,1
1101,1,17,1
257,1,15,1
157,0,17,1
3897,0,12,1
1081,1,15,1
1215,1,18,1
2605,0,21,1
1510,1,18,0
527,0,11,0
2807,0,13,1
1255,0,9,0
377,1,18,1
539,1,18,1
1342,0,16,1
433,1,15,1
383,0,1,1
948,1,13,1
159,1,8,1
846,1,7,1
1117,1,10,1
679,1,1,1
502,1,22,1
1035,1,19,1
1042,1,17,1
3257,1,14,1
269,1,13,1
779,1,7,1
406,1,14,1
1134,1,8,0
636,1,18,1
943,1,9,1
1041,1,9,1
269,1,22,1
876,1,17,1
286,1,15,1
1467,1,23,1
557,1,15,1
742,1,12,1
793,1,15,1
385,1,1,1
187,1,15,1
348,1,19,1
1446,1,1,1
651,1,8,1
298,1,17,1
1005,0,18,1
524,1,18,0
512,0,11,1
479,1,16,1
915,1,19,0
416,1,16,1
381,1,17,1
263,1,8,0
180,1,18,1
483,0,11,1
171,1,18,0
130,1,17,1
253,1,20,1
770,1,10,1
773,1,9,1
574,1,19,1
445,1,16,1
604,1,20,1
378,1,15,1
773,0,18,1
642,1,14,0
2520,0,12,1
792,1,14,1
9481,0,12,1
1127,1,14,1
4376,1,22,1
637,1,17,1
973,1,9,1
353,1,15,0
726,1,8,1
379,1,19,1
693,1,18,0
624,0,19,0
670,1,19,1
1577,1,8,1
248,1,16,1
754,1,19,1
289,1,16,1
1412,1,18,1
454,1,8,1
255,1,19,0
970,1,8,1
1438,0,19,1
171,1,17,1
899,1,11,1
1024,1,12,1
780,1,12,1
301,1,18,1
454,1,5,1
933,0,16,1
712,1,17,1
394,1,18,1
66,1,19,1
335,1,11,1
162,1,15,1
759,1,8,1
1505,1,8,1
1462,1,16,1
510,0,20,0
6455,0,13,1
664,1,22,1
1678,0,10,0
1336,1,9,1
599,1,14,0
390,1,13,1
1045,1,19,0
562,1,11,1
2369,0,14,1
1070,1,18,1
1474,1,7,1
4334,0,1,1
510,1,17,1
928,1,8,1
398,1,17,1
1201,1,16,0
1397,1,17,1
339,1,7,1
719,1,17,0
292,1,14,1
254,1,17,1
869,1,15,1
358,1,6,1
1594,0,15,1
259,1,20,1
675,1,8,1
428,1,16,0
2850,0,11,1
648,1,8,1
1387,1,15,1
251,1,18,1
634,1,12,1
712,1,0,1
175,1,20,1
944,0,11,0
447,1,19,1
2488,1,19,0
305,1,9,1
856,1,13,1
1840,0,21,0
797,1,19,1
9691,1,14,1
394,1,12,1
281,1,11,0
1460,0,16,1
505,1,17,1
251,1,11,1
362,1,20,1
624,1,9,1
440,1,14,1
6222,1,3,1
741,1,16,1
1122,1,15,1
656,1,22,1
274,1,5,0
1348,0,17,1
425,1,19,1
695,1,14,1
